,date,match_id,inning,batting_team,bowling_team,toss_winner,toss_decision,super_over,winner,win_by_runs,win_by_wickets,player_of_the_match,ball_over,ball_result,bowler,batsman,batsman_runs,extra_runs,total_runs
137,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,2.1,1w,Chris Sole,Lahiru Milantha,0,1,1
138,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,2.1,0,Chris Sole,Lahiru Milantha,0,0,0
139,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,2.2,4,Chris Sole,Lahiru Milantha,4,0,4
140,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,2.3,1w,Chris Sole,Lahiru Milantha,0,1,1
141,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,2.3,4lb,Chris Sole,Lahiru Milantha,0,4,4
142,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,2.4,0,Chris Sole,Lahiru Milantha,0,0,0
143,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,2.5,4,Chris Sole,Lahiru Milantha,4,0,4
144,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,2.6,0,Chris Sole,Lahiru Milantha,0,0,0
145,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,3.1,1w,Jitendra Mukhiya,Harsh Thaker,0,1,1
146,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,3.1,0,Jitendra Mukhiya,Harsh Thaker,0,0,0
147,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,3.2,0,Jitendra Mukhiya,Harsh Thaker,0,0,0
148,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,3.3,0,Jitendra Mukhiya,Harsh Thaker,0,0,0
149,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,3.4,0,Jitendra Mukhiya,Harsh Thaker,0,0,0
150,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,3.5,0,Jitendra Mukhiya,Harsh Thaker,0,0,0
151,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,3.6,4lb,Jitendra Mukhiya,Harsh Thaker,0,4,4
152,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,4.1,0,Pratish GC,Lahiru Milantha,0,0,0
153,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,4.2,0,Pratish GC,Lahiru Milantha,0,0,0
154,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,4.3,0,Pratish GC,Lahiru Milantha,0,0,0
155,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,4.4,4,Pratish GC,Lahiru Milantha,4,0,4
156,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,4.5,1w,Pratish GC,Lahiru Milantha,0,1,1
157,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,4.5,1w,Pratish GC,Lahiru Milantha,0,1,1
158,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,4.5,0,Pratish GC,Lahiru Milantha,0,0,0
159,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,4.6,6,Pratish GC,Lahiru Milantha,6,0,6
160,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,5.1,2,Aqib Ilyas,Harsh Thaker,2,0,2
161,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,5.2,1,Aqib Ilyas,Harsh Thaker,1,0,1
162,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,5.3,1,Aqib Ilyas,Lahiru Milantha,1,0,1
163,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,5.4,1,Aqib Ilyas,Harsh Thaker,1,0,1
164,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,5.5,0,Aqib Ilyas,Lahiru Milantha,0,0,0
165,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,5.6,1,Aqib Ilyas,Lahiru Milantha,1,0,1
166,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,6.1,1,Sandeep Lamichhane,Lahiru Milantha,1,0,1
167,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,6.2,0,Sandeep Lamichhane,Harsh Thaker,0,0,0
168,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,6.3,1,Sandeep Lamichhane,Harsh Thaker,1,0,1
169,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,6.4,4,Sandeep Lamichhane,Lahiru Milantha,4,0,4
170,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,6.5,1,Sandeep Lamichhane,Lahiru Milantha,1,0,1
171,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,6.6,2,Sandeep Lamichhane,Harsh Thaker,2,0,2
172,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,7.1,1,Aqib Ilyas,Lahiru Milantha,1,0,1
173,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,7.2,0,Aqib Ilyas,Harsh Thaker,0,0,0
174,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,7.3,0,Aqib Ilyas,Harsh Thaker,0,0,0
175,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,7.4,1,Aqib Ilyas,Harsh Thaker,1,0,1
176,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,7.5,6,Aqib Ilyas,Lahiru Milantha,6,0,6
177,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,7.6,1,Aqib Ilyas,Lahiru Milantha,1,0,1
178,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,8.1,1,Sandeep Lamichhane,Lahiru Milantha,1,0,1
179,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,8.2,1,Sandeep Lamichhane,Harsh Thaker,1,0,1
180,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,8.3,0,Sandeep Lamichhane,Lahiru Milantha,0,0,0
181,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,8.4,0,Sandeep Lamichhane,Lahiru Milantha,0,0,0
182,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,8.5,4,Sandeep Lamichhane,Lahiru Milantha,4,0,4
183,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,8.6,0,Sandeep Lamichhane,Lahiru Milantha,0,0,0
184,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,9.1,0,Aqib Ilyas,Harsh Thaker,0,0,0
185,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,9.2,0,Aqib Ilyas,Harsh Thaker,0,0,0
186,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,9.3,1,Aqib Ilyas,Harsh Thaker,1,0,1
187,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,9.4,1,Aqib Ilyas,Lahiru Milantha,1,0,1
188,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,9.5,1,Aqib Ilyas,Harsh Thaker,1,0,1
189,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,9.6,1,Aqib Ilyas,Lahiru Milantha,1,0,1
190,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,10.1,0,Sandeep Lamichhane,Lahiru Milantha,0,0,0
191,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,10.2,0,Sandeep Lamichhane,Lahiru Milantha,0,0,0
192,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,10.3,1,Sandeep Lamichhane,Lahiru Milantha,1,0,1
193,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,10.4,1,Sandeep Lamichhane,Harsh Thaker,1,0,1
194,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,10.5,4,Sandeep Lamichhane,Lahiru Milantha,4,0,4
195,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,10.6,1,Sandeep Lamichhane,Lahiru Milantha,1,0,1
196,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,11.1,1,Jitendra Mukhiya,Lahiru Milantha,1,0,1
197,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,11.2,1,Jitendra Mukhiya,Harsh Thaker,1,0,1
198,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,11.3,4,Jitendra Mukhiya,Lahiru Milantha,4,0,4
199,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,11.4,4,Jitendra Mukhiya,Lahiru Milantha,4,0,4
200,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,11.5,0,Jitendra Mukhiya,Lahiru Milantha,0,0,0
201,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,11.6,1,Jitendra Mukhiya,Lahiru Milantha,1,0,1
202,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,12.1,1,Sandeep Lamichhane,Lahiru Milantha,1,0,1
203,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,12.2,4,Sandeep Lamichhane,Harsh Thaker,4,0,4
204,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,12.3,0,Sandeep Lamichhane,Harsh Thaker,0,0,0
205,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,12.4,1,Sandeep Lamichhane,Harsh Thaker,1,0,1
206,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,12.5,1,Sandeep Lamichhane,Lahiru Milantha,1,0,1
207,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,12.6,1,Sandeep Lamichhane,Harsh Thaker,1,0,1
208,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,13.1,1,Anil Kharel,Harsh Thaker,1,0,1
209,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,13.2,1,Anil Kharel,Lahiru Milantha,1,0,1
210,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,13.3,1,Anil Kharel,Harsh Thaker,1,0,1
211,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,13.4,0,Anil Kharel,Lahiru Milantha,0,0,0
212,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,13.5,2,Anil Kharel,Lahiru Milantha,2,0,2
213,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,13.6,6,Anil Kharel,Lahiru Milantha,6,0,6
214,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,14.1,1w,Chris Sole,Harsh Thaker,0,1,1
215,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,14.1,0,Chris Sole,Harsh Thaker,0,0,0
216,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,14.2,2,Chris Sole,Harsh Thaker,2,0,2
217,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,14.3,1,Chris Sole,Harsh Thaker,1,0,1
218,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,14.4,4,Chris Sole,Lahiru Milantha,4,0,4
219,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,14.5,0,Chris Sole,Lahiru Milantha,0,0,0
220,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,14.6,0,Chris Sole,Lahiru Milantha,0,0,0
221,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,15.1,1,Nicholas Kirton,Harsh Thaker,1,0,1
222,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,15.2,1,Nicholas Kirton,Lahiru Milantha,1,0,1
223,2024-11-30,1,2,Janakpur Bolts,Biratnagar Kings,Janakpur Bolts,field,0,Janakpur Bolts,0,8,Lahiru Milantha,15.3,4,Nicholas Kirton,Harsh Thaker,4,0,4
224,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,0.1,1,Rijan Dhakal,Stephen Eskinazi,1,0,1
225,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,0.2,1,Rijan Dhakal,Michael Levitt,1,0,1
226,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,0.3,0,Rijan Dhakal,Stephen Eskinazi,0,0,0
227,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,0.4,1,Rijan Dhakal,Stephen Eskinazi,1,0,1
228,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,0.5,0,Rijan Dhakal,Michael Levitt,0,0,0
229,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,0.6,0,Rijan Dhakal,Michael Levitt,0,0,0
230,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,1.1,W,Sohail Tanvir,Stephen Eskinazi,0,0,0
231,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,1.2,0,Sohail Tanvir,Sumit Maharjan,0,0,0
232,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,1.3,1,Sohail Tanvir,Sumit Maharjan,1,0,1
233,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,1.4,4,Sohail Tanvir,Michael Levitt,4,0,4
234,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,1.5,4,Sohail Tanvir,Michael Levitt,4,0,4
235,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,1.6,1,Sohail Tanvir,Michael Levitt,1,0,1
236,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,2.1,6,Rijan Dhakal,Michael Levitt,6,0,6
237,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,2.2,0,Rijan Dhakal,Michael Levitt,0,0,0
238,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,2.3,4,Rijan Dhakal,Michael Levitt,4,0,4
239,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,2.4,0,Rijan Dhakal,Michael Levitt,0,0,0
240,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,2.5,0,Rijan Dhakal,Michael Levitt,0,0,0
241,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,2.6,1,Rijan Dhakal,Michael Levitt,1,0,1
242,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,3.1,0,Sohail Tanvir,Michael Levitt,0,0,0
243,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,3.2,4,Sohail Tanvir,Michael Levitt,4,0,4
244,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,3.3,0,Sohail Tanvir,Michael Levitt,0,0,0
245,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,3.4,W,Sohail Tanvir,Michael Levitt,0,0,0
246,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,3.5,0,Sohail Tanvir,Gerhard Erasmus,0,0,0
247,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,3.6,0,Sohail Tanvir,Gerhard Erasmus,0,0,0
248,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,4.1,0,Kushal Malla,Sumit Maharjan,0,0,0
249,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,4.2,1,Kushal Malla,Sumit Maharjan,1,0,1
250,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,4.3,4,Kushal Malla,Gerhard Erasmus,4,0,4
251,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,4.4,W,Kushal Malla,Gerhard Erasmus,0,0,0
252,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,4.5,0,Kushal Malla,Bhim Sharki,0,0,0
253,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,4.6,1,Kushal Malla,Bhim Sharki,1,0,1
254,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,5.1,0,Sohail Tanvir,Bhim Sharki,0,0,0
255,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,5.2,W,Sohail Tanvir,Bhim Sharki,0,0,0
256,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,5.3,4,Sohail Tanvir,Shankar Rana,4,0,4
257,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,5.4,0,Sohail Tanvir,Shankar Rana,0,0,0
258,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,5.5,0,Sohail Tanvir,Shankar Rana,0,0,0
259,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,5.6,1,Sohail Tanvir,Shankar Rana,1,0,1
260,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,6.1,0,Kushal Malla,Shankar Rana,0,0,0
261,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,6.2,1,Kushal Malla,Shankar Rana,1,0,1
262,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,6.3,1lb,Kushal Malla,Sumit Maharjan,0,1,1
263,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,6.4,0,Kushal Malla,Shankar Rana,0,0,0
264,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,6.5,0,Kushal Malla,Shankar Rana,0,0,0
265,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,6.6,1,Kushal Malla,Shankar Rana,1,0,1
266,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,7.1,2w,Ravi Bopara,Shankar Rana,0,2,2
267,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,7.1,0,Ravi Bopara,Sumit Maharjan,0,0,0
268,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,7.2,1w,Ravi Bopara,Sumit Maharjan,0,1,1
269,2024-12-02,2,1,Kathmandu Gurkhas,Chitwan Rhinos,Chitwan Rhinos,field,0,Chitwan Rhinos,0,5,Sohail Tanvir,7.2,1,Ravi Bopara,Sumit Maharjan,1,0,1
